service_id,date,exception_type
1234567-MAHS07_ST5_7_HI2223,20230506,1
1234567-MAHS07_ST5_7_HI2223,20230513,1
1234567-MAHS07_ST5_7_HI2223,20230520,1
1234567-MAHS07_ST5_7_HI2223,20230527,1
1234567-MAHS07_ST5_7_HI2223,20230603,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230410,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230416,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230423,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230430,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230507,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230508,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230514,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230518,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230521,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230528,1
1234567-MEHD10_ST6_10_HI2223-MEHD11_ST6_11_HI2223,20230604,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230424,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230425,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230427,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230428,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230505,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230509,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230511,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230512,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230515,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230516,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230522,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230523,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230525,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230526,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230530,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230601,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230602,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230502,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230504,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230426,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230510,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230517,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230524,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230531,1
12345-MEHLV13_ST8_13_HI2223-MEHLV22_ST8_22_HI2223-MEHW13_ST11_13_HI2223-MEHW17_ST11_17_HI2223,20230503,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230415,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230422,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230519,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230429,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230506,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230513,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230520,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230527,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230529,1
1234567-MEHS10_ST5_10_HI2223-MEHS12_ST5_12_HI2223,20230603,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230417,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230418,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230419,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230420,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230421,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230411,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230412,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223,20230414,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230417,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230418,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230419,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230420,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230421,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230411,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230412,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230414,1
12345-MEILV06_ST21_6_HI2223-MEILV07_ST21_7_HI2223-MEILV08_ST21_8_HI2223,20230413,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230411,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230412,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230414,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230417,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230418,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230419,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230420,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230421,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230530,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230531,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230601,1
12345-MGHLV17_ST0_17_HI2223-MGHLV33_ST0_33_HI2223,20230602,1
1234567-MGHS06_ST5_6_HI2223,20230415,1
1234567-MGHS06_ST5_6_HI2223,20230422,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230410,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230416,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230423,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230430,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230507,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230508,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230514,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230518,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230521,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230528,1
1234567-MGHD02_ST6_2_HI2223-MGHD03_ST6_3_HI2223,20230604,1
1234567-MGHD02_ST6_2_HI2223,20230410,1
1234567-MGHD02_ST6_2_HI2223,20230416,1
1234567-MGHD02_ST6_2_HI2223,20230423,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230424,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230425,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230427,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230428,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230505,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230509,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230511,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230512,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230515,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230516,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230522,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230523,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230525,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230526,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230530,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230601,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230602,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230426,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230510,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230517,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230524,1
12345-MEHLV13_ST8_13_HI2223-MEHW13_ST11_13_HI2223,20230531,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230415,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230422,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230429,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230506,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230513,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230519,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230520,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230527,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230529,1
1234567-MGHS06_ST5_6_HI2223-MGHS08_ST5_8_HI2223,20230603,1
12345-MFHLV11c_ST0_11_HI2223,20230526,1
12345-MFHLV11c_ST0_11_HI2223,20230602,1
12*45-MFHLV11c_ST0_11_HI2223,20230526,1
12*45-MFHLV11c_ST0_11_HI2223,20230602,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230526,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230602,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230424,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230425,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230426,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230427,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230428,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230502,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230503,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230504,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230505,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230509,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230510,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230511,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230512,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230515,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230516,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230517,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230522,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230523,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230524,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230525,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230530,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230531,1
12345-MFHLV11c_ST0_11_HI2223-MFHLV11c_ST0_11_HI2223-MFHLV12c_ST0_12_HI2223-MFHLV12c_ST0_12_HI2223,20230601,1
12345-MGHLV38_ST0_38_HI2223,20230509,1
12345-MGHLV38_ST0_38_HI2223,20230510,1
12345-MGHLV38_ST0_38_HI2223,20230511,1
12345-MGHLV17_ST0_17_HI2223,20230411,1
12345-MGHLV17_ST0_17_HI2223,20230412,1
12345-MGHLV17_ST0_17_HI2223,20230414,1
12345-MGHLV17_ST0_17_HI2223,20230417,1
12345-MGHLV17_ST0_17_HI2223,20230418,1
12345-MGHLV17_ST0_17_HI2223,20230419,1
12345-MGHLV17_ST0_17_HI2223,20230420,1
12345-MGHLV17_ST0_17_HI2223,20230421,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230428,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230505,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230512,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230515,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230516,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230517,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230522,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230523,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230524,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230525,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230526,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230530,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230531,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230601,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230602,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230424,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230425,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230426,1
12345-MGHLV32_ST0_32_HI2223-MGHLV33_ST0_33_HI2223-MGHLV35_ST0_35_HI2223,20230427,1
12345-MSILV04_ST21_4_HI2223,20230411,1
12345-MSILV04_ST21_4_HI2223,20230412,1
12345-MSILV04_ST21_4_HI2223,20230414,1
12345-MSILV04_ST21_4_HI2223,20230417,1
12345-MSILV04_ST21_4_HI2223,20230418,1
12345-MSILV04_ST21_4_HI2223,20230419,1
12345-MSILV04_ST21_4_HI2223,20230420,1
12345-MSILV04_ST21_4_HI2223,20230421,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230502,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230503,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230504,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230509,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230510,1
12345-MGHLV37_ST0_37_HI2223-MGHLV38_ST0_38_HI2223,20230511,1
123456*-MSILV04_ST21_4_HI2223,20230411,1
123456*-MSILV04_ST21_4_HI2223,20230412,1
123456*-MSILV04_ST21_4_HI2223,20230414,1
123456*-MSILV04_ST21_4_HI2223,20230417,1
123456*-MSILV04_ST21_4_HI2223,20230418,1
123456*-MSILV04_ST21_4_HI2223,20230419,1
123456*-MSILV04_ST21_4_HI2223,20230420,1
123456*-MSILV04_ST21_4_HI2223,20230421,1
1234567-MFHS10_ST5_10_HI2223,20230519,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230428,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230505,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230512,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230515,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230516,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230517,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230522,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230523,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230524,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230525,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230526,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230502,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230503,1
12345-MGHLV32_ST0_32_HI2223-MGHLV37_ST0_37_HI2223,20230504,1
1234567-MSHSAH14_ST5_14_HI2223,20230519,1
1234567-MSHSAH14_ST5_14_HI2223,20230529,1
12345-MGHLV35_ST0_35_HI2223,20230424,1
12345-MGHLV35_ST0_35_HI2223,20230425,1
12345-MGHLV35_ST0_35_HI2223,20230426,1
12345-MGHLV35_ST0_35_HI2223,20230427,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230410,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230416,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230423,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230430,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230507,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230508,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230514,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230521,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230528,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230529,1
1234567-MAHD06_ST6_6_HI2223-MAHD07_ST6_7_HI2223,20230604,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230411,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230412,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230413,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230414,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230417,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230418,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230419,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230420,1
123456*-MFVLV05c_ST21_5_HI2223-MFVLV07c_ST21_7_HI2223,20230421,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230415,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230422,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230429,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230506,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230513,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230520,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230527,1
1234567-MSHSAH10_ST5_10_HI2223-MSHSAH15_ST5_15_HI2223,20230603,1
12345-MFVLV05c_ST21_5_HI2223,20230411,1
12345-MFVLV05c_ST21_5_HI2223,20230412,1
12345-MFVLV05c_ST21_5_HI2223,20230413,1
12345-MFVLV05c_ST21_5_HI2223,20230414,1
12345-MSHLVH05_ST8_5_HI2223,20230526,1
12345-MSHLVH05_ST8_5_HI2223,20230602,1
12345-MAHLV07_ST0_7_HI2223,20230424,1
12345-MAHLV07_ST0_7_HI2223,20230425,1
12345-MAHLV07_ST0_7_HI2223,20230426,1
12345-MAHLV07_ST0_7_HI2223,20230427,1
12345-MAHLV07_ST0_7_HI2223,20230428,1
12345-MAHLV07_ST0_7_HI2223,20230502,1
12345-MAHLV07_ST0_7_HI2223,20230503,1
12345-MAHLV07_ST0_7_HI2223,20230504,1
12345-MAHLV07_ST0_7_HI2223,20230505,1
12345-MAHLV07_ST0_7_HI2223,20230509,1
12345-MAHLV07_ST0_7_HI2223,20230510,1
12345-MAHLV07_ST0_7_HI2223,20230511,1
12345-MAHLV07_ST0_7_HI2223,20230512,1
12345-MAHLV07_ST0_7_HI2223,20230515,1
12345-MAHLV07_ST0_7_HI2223,20230516,1
12345-MAHLV07_ST0_7_HI2223,20230517,1
12345-MAHLV07_ST0_7_HI2223,20230518,1
12345-MAHLV07_ST0_7_HI2223,20230519,1
12345-MAHLV07_ST0_7_HI2223,20230522,1
12345-MAHLV07_ST0_7_HI2223,20230523,1
12345-MAHLV07_ST0_7_HI2223,20230524,1
12345-MAHLV07_ST0_7_HI2223,20230525,1
12345-MAHLV07_ST0_7_HI2223,20230526,1
12345-MAHLV07_ST0_7_HI2223,20230530,1
12345-MAHLV07_ST0_7_HI2223,20230531,1
12345-MAHLV07_ST0_7_HI2223,20230601,1
12345-MAHLV07_ST0_7_HI2223,20230602,1
12345-MSILV07_ST21_7_HI2223,20230413,1
12345-MEILV08_ST21_8_HI2223,20230413,1
